"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03768399999","2014-10-21","51.505278","0.055278","5.79","CITY, UK","  55.5","24","  44.3","24","9999.9"," 0","999.9"," 0","  6.2","24"," 18.4","24"," 33.0"," 39.0","  59.0","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-10-22","51.505278","0.055278","5.79","CITY, UK","  52.8","24","  41.2","24","9999.9"," 0","999.9"," 0","  6.2","18"," 11.4","24"," 17.1","999.9","  57.2","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-23","51.505278","0.055278","5.79","CITY, UK","  58.4","24","  50.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.6","24"," 13.0","999.9","  62.6","*","  53.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-24","51.505278","0.055278","5.79","CITY, UK","  60.9","24","  55.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.2","24"," 12.0","999.9","  64.4","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-10-25","51.505278","0.055278","5.79","CITY, UK","  55.2","24","  45.6","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.8","24"," 14.0","999.9","  60.8","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-26","51.505278","0.055278","5.79","CITY, UK","  57.8","24","  46.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.0","24"," 13.0"," 24.1","  60.8","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-27","51.505278","0.055278","5.79","CITY, UK","  60.5","24","  52.5","24","9999.9"," 0","999.9"," 0","  6.2","16","  6.7","24"," 13.0","999.9","  66.2","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-28","51.505278","0.055278","5.79","CITY, UK","  59.0","24","  52.5","24","9999.9"," 0","999.9"," 0","  5.9","13","  6.9","24"," 13.0","999.9","  64.4","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-10-29","51.505278","0.055278","5.79","CITY, UK","  56.8","24","  54.7","24","9999.9"," 0","999.9"," 0","  3.7","24","  6.3","24","  9.9","999.9","  60.8","*","  55.4","*","99.99"," ","999.9","110000"
"03768399999","2014-10-30","51.505278","0.055278","5.79","CITY, UK","  60.7","24","  57.0","24","9999.9"," 0","999.9"," 0","  3.9","21","  4.3","24","  8.9","999.9","  66.2","*","  57.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-10-31","51.505278","0.055278","5.79","CITY, UK","  64.2","24","  54.5","24","9999.9"," 0","999.9"," 0","  5.3","12","  4.7","24"," 11.1"," 20.0","  73.4","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-11-01","51.505278","0.055278","5.79","CITY, UK","  61.2","24","  52.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.6","24"," 14.0"," 22.9","  64.4","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-02","51.505278","0.055278","5.79","CITY, UK","  58.2","24","  52.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 10.6","24"," 15.0"," 22.9","  60.8","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-11-03","51.505278","0.055278","5.79","CITY, UK","  50.0","24","  45.0","24","9999.9"," 0","999.9"," 0","  6.2","22","  6.3","24"," 11.1","999.9","  53.6","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-04","51.505278","0.055278","5.79","CITY, UK","  49.0","24","  42.0","24","9999.9"," 0","999.9"," 0","  6.2","23","  4.3","24","  8.9"," 13.0","  55.4","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-05","51.505278","0.055278","5.79","CITY, UK","  47.4","24","  41.1","24","9999.9"," 0","999.9"," 0","  5.7","19","  7.3","24"," 12.0"," 22.0","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-11-06","51.505278","0.055278","5.79","CITY, UK","  47.6","24","  40.0","24","9999.9"," 0","999.9"," 0","  5.1","16","  7.3","24"," 13.0"," 19.0","  53.6","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-07","51.505278","0.055278","5.79","CITY, UK","  53.5","24","  46.2","24","9999.9"," 0","999.9"," 0","  5.4","20"," 11.7","24"," 22.0"," 35.9","  57.2","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-11-08","51.505278","0.055278","5.79","CITY, UK","  52.8","24","  47.0","24","9999.9"," 0","999.9"," 0","  6.0","24","  8.2","24"," 17.1"," 21.0","  57.2","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-09","51.505278","0.055278","5.79","CITY, UK","  51.4","24","  45.0","24","9999.9"," 0","999.9"," 0","  5.8","18","  4.3","24","  8.0","999.9","  55.4","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-10","51.505278","0.055278","5.79","CITY, UK","  52.0","24","  44.7","24","9999.9"," 0","999.9"," 0","  6.2","17","  7.5","24"," 13.0","999.9","  55.4","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-11","51.505278","0.055278","5.79","CITY, UK","  53.5","24","  46.9","24","9999.9"," 0","999.9"," 0","  6.2","22"," 10.9","24"," 15.0","999.9","  57.2","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-11-12","51.505278","0.055278","5.79","CITY, UK","  53.9","24","  47.1","24","9999.9"," 0","999.9"," 0","  6.2","21","  7.6","24"," 13.0","999.9","  57.2","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-11-13","51.505278","0.055278","5.79","CITY, UK","  53.8","24","  49.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.2","24"," 14.0"," 24.1","  57.2","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-11-14","51.505278","0.055278","5.79","CITY, UK","  53.8","24","  48.1","24","9999.9"," 0","999.9"," 0","  6.1","20","  8.2","24"," 17.1","999.9","  59.0","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-15","51.505278","0.055278","5.79","CITY, UK","  50.2","24","  48.2","24","9999.9"," 0","999.9"," 0","  4.9","24","  4.6","24","  7.0","999.9","  55.4","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-16","51.505278","0.055278","5.79","CITY, UK","  50.1","24","  48.2","24","9999.9"," 0","999.9"," 0","  4.2","24","  4.6","24","  6.0","999.9","  53.6","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-17","51.505278","0.055278","5.79","CITY, UK","  48.4","24","  45.1","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.9","24"," 11.1","999.9","  51.8","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-11-18","51.505278","0.055278","5.79","CITY, UK","  50.4","24","  46.6","24","9999.9"," 0","999.9"," 0","  5.3","22","  4.8","24","  8.9","999.9","  55.4","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-11-19","51.505278","0.055278","5.79","CITY, UK","  48.9","24","  45.6","24","9999.9"," 0","999.9"," 0","  3.4","24","  5.1","24","  8.9","999.9","  53.6","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-11-20","51.505278","0.055278","5.79","CITY, UK","  47.8","24","  44.4","24","9999.9"," 0","999.9"," 0","  3.3","24","  5.2","24"," 11.1","999.9","  51.8","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-11-21","51.505278","0.055278","5.79","CITY, UK","  46.8","24","  43.5","24","9999.9"," 0","999.9"," 0","  2.9","24","  7.3","24"," 11.1","999.9","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-11-22","51.505278","0.055278","5.79","CITY, UK","  55.4","24","  53.2","24","9999.9"," 0","999.9"," 0","  3.9","24","  3.8","24","  7.0","999.9","  59.0","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-11-23","51.505278","0.055278","5.79","CITY, UK","  49.6","24","  47.3","24","9999.9"," 0","999.9"," 0","  5.1","24","  5.2","24","  9.9","999.9","  57.2","*","  42.8","*","99.99"," ","999.9","110000"
"03768399999","2014-11-24","51.505278","0.055278","5.79","CITY, UK","  42.6","23","  38.3","23","9999.9"," 0","999.9"," 0","  5.1","10","  3.0","23","  6.0","999.9","  48.2","*","  39.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-11-25","51.505278","0.055278","5.79","CITY, UK","  43.3","24","  40.1","24","9999.9"," 0","999.9"," 0","  4.7","22","  5.1","24"," 11.1","999.9","  50.0","*","  33.8","*","99.99"," ","999.9","111000"
"03768399999","2014-11-26","51.505278","0.055278","5.79","CITY, UK","  48.9","24","  47.2","24","9999.9"," 0","999.9"," 0","  1.9","24","  3.4","24","  7.0","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","110000"
"03768399999","2014-11-27","51.505278","0.055278","5.79","CITY, UK","  51.0","24","  48.7","24","9999.9"," 0","999.9"," 0","  4.1","24","  4.7","24","  8.0","999.9","  53.6","*","  50.0","*","99.99"," ","999.9","110000"
"03768399999","2014-11-28","51.505278","0.055278","5.79","CITY, UK","  52.1","24","  48.9","24","9999.9"," 0","999.9"," 0","  4.3","21"," 10.4","24"," 15.9","999.9","  55.4","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-11-29","51.505278","0.055278","5.79","CITY, UK","  50.9","24","  46.6","24","9999.9"," 0","999.9"," 0","  4.0","20","  7.6","24"," 13.0","999.9","  55.4","*","  44.6","*"," 0.00","I","999.9","100000"
"03768399999","2014-11-30","51.505278","0.055278","5.79","CITY, UK","  49.1","24","  45.4","24","9999.9"," 0","999.9"," 0","  3.6","24","  5.8","24"," 11.1","999.9","  53.6","*","  42.8","*","99.99"," ","999.9","110000"
"03768399999","2014-12-01","51.505278","0.055278","5.79","CITY, UK","  45.8","24","  39.7","24","9999.9"," 0","999.9"," 0","  5.5","24","  7.4","24"," 11.1","999.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-02","51.505278","0.055278","5.79","CITY, UK","  45.4","24","  40.9","24","9999.9"," 0","999.9"," 0","  4.9","24","  8.5","24"," 15.9"," 26.0","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-03","51.505278","0.055278","5.79","CITY, UK","  44.8","24","  37.3","24","9999.9"," 0","999.9"," 0","  6.2","23","  8.9","24"," 13.0","999.9","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-12-04","51.505278","0.055278","5.79","CITY, UK","  40.1","24","  35.8","24","9999.9"," 0","999.9"," 0","  4.5","24","  6.0","24"," 14.0","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-12-05","51.505278","0.055278","5.79","CITY, UK","  41.9","24","  36.7","24","9999.9"," 0","999.9"," 0","  5.8","18","  5.4","24"," 11.1","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-12-06","51.505278","0.055278","5.79","CITY, UK","  38.6","24","  32.1","24","9999.9"," 0","999.9"," 0","  6.2","18","  5.3","24","  8.0","999.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-07","51.505278","0.055278","5.79","CITY, UK","  46.0","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.2","20"," 11.5","24"," 19.0"," 26.0","  51.8","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-12-08","51.505278","0.055278","5.79","CITY, UK","  42.0","24","  33.0","24","9999.9"," 0","999.9"," 0","  6.2","15"," 10.9","24"," 14.0","999.9","  44.6","*","  39.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-09","51.505278","0.055278","5.79","CITY, UK","  42.7","24","  36.9","24","9999.9"," 0","999.9"," 0","  5.8","16","  9.6","24"," 19.0"," 28.9","  53.6","*","  33.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-10","51.505278","0.055278","5.79","CITY, UK","  47.8","24","  36.9","24","9999.9"," 0","999.9"," 0","  6.2","16"," 13.8","24"," 22.0"," 35.0","  55.4","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-11","51.505278","0.055278","5.79","CITY, UK","  46.5","24","  37.4","24","9999.9"," 0","999.9"," 0","  6.2","23"," 15.6","24"," 21.0"," 28.9","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-12","51.505278","0.055278","5.79","CITY, UK","  46.6","24","  39.4","24","9999.9"," 0","999.9"," 0","  5.9","19"," 13.1","24"," 22.9"," 34.0","  51.8","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-12-13","51.505278","0.055278","5.79","CITY, UK","  39.1","24","  32.4","24","9999.9"," 0","999.9"," 0","  6.2","20","  5.2","24","  8.9","999.9","  44.6","*","  35.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-14","51.505278","0.055278","5.79","CITY, UK","  44.1","24","  37.3","24","9999.9"," 0","999.9"," 0","  6.1","23","  9.1","24"," 14.0"," 22.0","  50.0","*","  35.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-15","51.505278","0.055278","5.79","CITY, UK","  46.3","24","  40.3","24","9999.9"," 0","999.9"," 0","  6.2","22","  8.0","24"," 15.0","999.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-16","51.505278","0.055278","5.79","CITY, UK","  42.4","24","  37.6","24","9999.9"," 0","999.9"," 0","  5.2","15","  7.1","24","  9.9","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","110000"
"03768399999","2014-12-17","51.505278","0.055278","5.79","CITY, UK","  53.1","24","  49.0","24","9999.9"," 0","999.9"," 0","  5.9","24"," 11.6","24"," 15.0","999.9","  57.2","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-12-18","51.505278","0.055278","5.79","CITY, UK","  55.9","24","  50.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.1","24"," 21.0"," 29.9","  57.2","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-12-19","51.505278","0.055278","5.79","CITY, UK","  50.7","24","  41.5","24","9999.9"," 0","999.9"," 0","  6.1","21"," 14.2","24"," 18.1"," 31.1","  55.4","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-20","51.505278","0.055278","5.79","CITY, UK","  46.3","24","  37.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 13.4","24"," 18.1","999.9","  50.0","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-21","51.505278","0.055278","5.79","CITY, UK","  48.6","24","  41.9","24","9999.9"," 0","999.9"," 0","  6.1","24"," 12.9","24"," 20.0"," 29.9","  53.6","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-22","51.505278","0.055278","5.79","CITY, UK","  55.6","24","  47.5","24","9999.9"," 0","999.9"," 0","  6.0","24"," 16.4","24"," 22.9"," 40.0","  57.2","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-23","51.505278","0.055278","5.79","CITY, UK","  54.2","24","  43.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 17.0","24"," 22.0"," 33.0","  55.4","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-24","51.505278","0.055278","5.79","CITY, UK","  49.1","24","  39.3","24","9999.9"," 0","999.9"," 0","  6.2","20"," 13.3","24"," 20.0"," 28.0","  53.6","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-12-25","51.505278","0.055278","5.79","CITY, UK","  43.6","24","  35.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 10.1","24"," 14.0","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-12-26","51.505278","0.055278","5.79","CITY, UK","  40.2","24","  36.2","24","9999.9"," 0","999.9"," 0","  6.1","18","  6.6","24"," 13.0"," 22.9","  50.0","*","  35.6","*","99.99"," ","999.9","010000"
"03768399999","2014-12-27","51.505278","0.055278","5.79","CITY, UK","  39.5","21","  35.4","21","9999.9"," 0","999.9"," 0","  6.0","21"," 12.2","21"," 21.0"," 34.0","  48.2","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-12-28","51.505278","0.055278","5.79","CITY, UK","  37.8","24","  29.4","24","9999.9"," 0","999.9"," 0","  6.2","18","  5.4","24","  8.9","999.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-29","51.505278","0.055278","5.79","CITY, UK","  36.0","24","  30.8","24","9999.9"," 0","999.9"," 0","  5.4","11","  5.9","24","  8.9","999.9","  42.8","*","  32.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-30","51.505278","0.055278","5.79","CITY, UK","  37.2","24","  32.3","24","9999.9"," 0","999.9"," 0","  5.2","16","  7.4","24","  9.9","999.9","  44.6","*","  32.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-12-31","51.505278","0.055278","5.79","CITY, UK","  40.8","24","  35.6","24","9999.9"," 0","999.9"," 0","  6.2","21","  6.8","24"," 11.1","999.9","  46.4","*","  33.8","*"," 0.00","I","999.9","000000"
